verb,frame,voice,polarity,conditional,sentence,veridicality_normalized,acceptability_normalized,veridicality_loglikelihood,acceptability_loglikelihood
anguish,that_S,passive,positive,False,Someone was anguished that a particular thing happened,1.6779752969741821,0.12364374846220016,-0.0793086439371109,-1.0777220726013184
anguish,that_S,passive,positive,True,John was anguished that a particular thing happened,1.406651496887207,1.415155053138733,-0.42374467849731445,-0.5268501043319702
anguish,to_VPstative,passive,negative,False,A particular person wasn\'t anguished to have a particular thing.,0.25547197461128235,-0.9821192622184753,-0.9180904626846313,-1.796151876449585
anguish,to_VPstative,passive,positive,False,A particular person was anguished to have a particular thing.,1.067467451095581,0.054986827075481415,-0.9814783334732056,-1.0257995128631592
announce,that_S,active,negative,False,Someone didn\'t announce that a particular thing happened,0.7139578461647034,0.5270735621452332,-0.7038151621818542,-0.8122383952140808
announce,that_S,active,negative,True,John didn't announce that a particular thing happened,-0.26432883739471436,1.0046099424362183,-0.9342203140258789,-0.7262612581253052
announce,that_S,active,positive,False,Someone announced that a particular thing happened,1.594883680343628,2.144763708114624,-0.278927743434906,-0.1704530268907547
announce,that_S,active,positive,True,John announced that a particular thing happened,1.6142154932022095,2.9628093242645264,-0.3572595417499542,-0.10604609549045563
announce,to_VPstative,active,negative,False,A particular person didn\'t announce to have a particular thing.,-0.8019694089889526,-0.8020320534706116,-0.6089311838150024,-1.1878966093063354
announce,to_VPstative,active,positive,False,A particular person announced to have a particular thing.,0.3291704058647156,-0.6639866828918457,-0.5869771838188171,-1.1162075996398926
annoy,NP_to_VPeventive,active,negative,False,Someone didn\'t annoy a particular person to do a particular thing.,-1.0859451293945312,-0.9692682027816772,-0.6434181332588196,-1.5437719821929932
annoy,NP_to_VPeventive,active,positive,False,Someone annoyed a particular person to do a particular thing.,0.35307466983795166,0.21368536353111267,-0.7877465486526489,-0.9697713851928711
annoy,that_S,passive,negative,False,Someone wasn\'t annoyed that a particular thing happened,1.6348317861557007,-0.16232076287269592,-0.33418744802474976,-0.8482616543769836
annoy,that_S,passive,negative,True,John wasn't annoyed that a particular thing happened,0.37030676007270813,0.8712757229804993,-1.0100733041763306,-0.8762556314468384
annoy,that_S,passive,positive,False,Someone was annoyed that a particular thing happened,1.6815024614334106,1.879406452178955,-0.07369329780340195,-0.17048212885856628
annoy,that_S,passive,positive,True,John was annoyed that a particular thing happened,1.6835298538208008,2.0812509059906006,-0.05849443003535271,-0.564701497554779
annoy,to_VPeventive,passive,negative,False,A particular person wasn\'t annoyed to do a particular thing.,1.2219927310943604,-0.4017293453216553,-0.6050359606742859,-1.0950978994369507
annoy,to_VPeventive,passive,positive,False,A particular person was annoyed to do a particular thing.,0.42889344692230225,0.8412750363349915,-0.6410583257675171,-0.7991652488708496
annoy,to_VPstative,passive,negative,False,A particular person wasn\'t annoyed to have a particular thing.,1.2466981410980225,0.0331965871155262,-0.41504302620887756,-0.6409192085266113
annoy,to_VPstative,passive,positive,False,A particular person was annoyed to have a particular thing.,1.719396948814392,0.33438605070114136,-0.31819701194763184,-0.8782968521118164
answer,that_S,active,negative,False,Someone didn\'t answer that a particular thing happened,-0.30820491909980774,-0.8642342686653137,-0.939972996711731,-1.4142425060272217
answer,that_S,active,negative,True,John didn't answer that a particular thing happened,-0.5511385798454285,-0.39391180872917175,-0.9590476751327515,-1.282214879989624
answer,that_S,active,positive,False,Someone answered that a particular thing happened,1.656869888305664,-0.24538367986679077,-0.3288060426712036,-1.5379528999328613
answer,that_S,active,positive,True,John answered that a particular thing happened,1.6729823350906372,0.4996766149997711,-0.2505616247653961,-1.0066133737564087
answer,to_VPeventive,active,negative,False,A particular person didn\'t answer to do a particular thing.,-0.9973337650299072,-1.2448540925979614,-0.7108622193336487,-1.3463118076324463
answer,to_VPeventive,active,positive,False,A particular person answered to do a particular thing.,-0.2614345848560333,-0.898833692073822,-0.5733804702758789,-1.6033560037612915
anticipate,NP_to_VPstative,active,negative,False,Someone didn\'t anticipate a particular person to have a particular thing.,0.20634642243385315,-0.07955018430948257,-0.7294002771377563,-0.9457100033760071
anticipate,NP_to_VPstative,active,positive,False,Someone anticipated a particular person to have a particular thing.,-0.7932271361351013,0.4498484432697296,-0.6367731094360352,-0.8468414545059204
anticipate,for_NP_to_VP,active,negative,False,Someone didn\'t anticipate for a particular thing to happen.,0.37802574038505554,0.23605598509311676,-0.8264132738113403,-1.6479854583740234
anticipate,for_NP_to_VP,active,positive,False,Someone anticipated for a particular thing to happen.,-0.40439435839653015,-0.24886256456375122,-0.5332699418067932,-1.2834354639053345
anticipate,that_S,active,negative,False,Someone didn\'t anticipate that a particular thing happened,0.524208664894104,0.28674378991127014,-0.8124327659606934,-1.5540157556533813
anticipate,that_S,active,negative,True,John didn't anticipate that a particular thing happened,0.4062651991844177,0.652894139289856,-0.7320823669433594,-1.0200121402740479
anticipate,that_S,active,positive,False,Someone anticipated that a particular thing happened,-0.04994623363018036,-0.7781796455383301,-0.7968871593475342,-1.6273828744888306
anticipate,that_S,active,positive,True,John anticipated that a particular thing happened,-0.3519349694252014,-0.010499309748411179,-0.8068312406539917,-0.9492810964584351
anticipate,to_VPeventive,active,negative,False,A particular person didn\'t anticipate to do a particular thing.,-0.9218571782112122,0.2781643271446228,-0.6965945959091187,-1.1240270137786865
anticipate,to_VPeventive,active,positive,False,A particular person anticipated to do a particular thing.,-0.8918577432632446,-0.04344277083873749,-0.5968153476715088,-1.3520311117172241
apologize,that_S,active,negative,False,Someone didn\'t apologize that a particular thing happened,1.6436177492141724,0.6799275279045105,-0.06123250722885132,-0.8785269856452942
apologize,that_S,active,negative,True,John didn't apologize that a particular thing happened,0.22513733804225922,0.6327221989631653,-0.9118207693099976,-0.9945316314697266
apologize,that_S,active,positive,False,Someone apologized that a particular thing happened,1.6436177492141724,0.7747796177864075,-0.06123250722885132,-0.9109209179878235
apologize,that_S,active,positive,True,John apologized that a particular thing happened,1.5576649904251099,1.0764780044555664,-0.4993806779384613,-0.850165069103241
appall,that_S,passive,negative,False,Someone wasn\'t appalled that a particular thing happened,1.2159193754196167,0.5287649035453796,-0.4985102713108063,-1.157785177230835
appall,that_S,passive,negative,True,John wasn't appalled that a particular thing happened,0.9656098484992981,0.5928229093551636,-0.5978316068649292,-0.9431740641593933
appall,that_S,passive,positive,False,Someone was appalled that a particular thing happened,1.6912108659744263,2.8506224155426025,-0.07625170052051544,-0.11686313152313232
appall,that_S,passive,positive,True,John was appalled that a particular thing happened,1.3185226917266846,1.9510507583618164,-0.41655483841896057,-0.44427093863487244
appall,to_VPeventive,passive,negative,False,A particular person wasn\'t appalled to do a particular thing.,1.1460187435150146,0.11694908142089844,-0.36646896600723267,-1.0158990621566772
appall,to_VPeventive,passive,positive,False,A particular person was appalled to do a particular thing.,0.051396843045949936,0.8866360187530518,-0.8347907066345215,-1.5131981372833252
appeal,for_NP_to_VP,active,negative,False,Someone didn\'t appeal for a particular thing to happen.,-0.9578372836112976,-0.890092134475708,-0.5723885297775269,-1.087900161743164
appeal,for_NP_to_VP,active,positive,False,Someone appealed for a particular thing to happen.,-0.4243924617767334,0.804527223110199,-0.501655638217926,-0.7813934087753296
appeal,to_VPeventive,active,negative,False,A particular person didn\'t appeal to do a particular thing.,-0.8436233997344971,-0.8085538148880005,-0.709036648273468,-1.2940387725830078
appeal,to_VPeventive,active,positive,False,A particular person appealed to do a particular thing.,-0.0024686052929610014,-0.23046964406967163,-0.6692918539047241,-1.2131065130233765
appear,to_VPeventive,active,negative,False,A particular person didn\'t appear to do a particular thing.,-0.8549633026123047,1.6642284393310547,-0.6987480521202087,-0.6533122658729553
appear,to_VPeventive,active,positive,False,A particular person appeared to do a particular thing.,-0.10758601874113083,2.162222385406494,-0.6547102928161621,-0.5951569676399231
appear,to_VPstative,active,negative,False,A particular person didn\'t appear to have a particular thing.,-0.6581315994262695,1.3621883392333984,-0.6062577366828918,-0.9523857831954956
appear,to_VPstative,active,positive,False,A particular person appeared to have a particular thing.,-0.0417800135910511,1.9216142892837524,-0.8745538592338562,-0.8279131054878235
appease,to_VPeventive,passive,negative,False,A particular person wasn\'t appeased to do a particular thing.,-0.2520591616630554,-1.1008089780807495,-1.0369067192077637,-1.2118321657180786
appease,to_VPeventive,passive,positive,False,A particular person was appeased to do a particular thing.,0.00024611811386421323,-0.8775765895843506,-0.7605254054069519,-1.2771819829940796
appease,to_VPstative,passive,negative,False,A particular person wasn\'t appeased to have a particular thing.,0.4992953836917877,-0.9604878425598145,-0.6551020741462708,-1.3698533773422241
appease,to_VPstative,passive,positive,False,A particular person was appeased to have a particular thing.,0.4790257513523102,-0.5421327352523804,-0.9246138334274292,-1.5915383100509644
applaud,NP_to_VPeventive,active,negative,False,Someone didn\'t applaud a particular person to do a particular thing.,-0.2892508804798126,-1.1162067651748657,-0.8745819330215454,-1.4443325996398926
applaud,NP_to_VPeventive,active,positive,False,Someone applauded a particular person to do a particular thing.,-0.24531273543834686,-0.7579217553138733,-0.553002655506134,-1.4191396236419678
apply,to_VPeventive,active,negative,False,A particular person didn\'t apply to do a particular thing.,-1.4308634996414185,-0.37695789337158203,-0.6421346068382263,-1.435188889503479
apply,to_VPeventive,active,positive,False,A particular person applied to do a particular thing.,-0.69775390625,1.1473499536514282,-0.545246958732605,-0.955168604850769
apply,to_VPstative,active,negative,False,A particular person didn\'t apply to have a particular thing.,-0.8937325477600098,-0.380491703748703,-0.8782658576965332,-1.4523413181304932
apply,to_VPstative,active,positive,False,A particular person applied to have a particular thing.,-0.9300594925880432,0.5532565116882324,-0.6238912343978882,-1.128658652305603
appoint,NP_to_VPeventive,active,negative,False,Someone didn\'t appoint a particular person to do a particular thing.,-1.206083059310913,-0.9387586712837219,-0.6060391664505005,-0.8672147989273071
appoint,NP_to_VPeventive,active,positive,False,Someone appointed a particular person to do a particular thing.,-0.6509601473808289,1.1749976873397827,-0.590096116065979,-0.8585441708564758
