listid	participant	verb	subject	consequent	valence	question	response
0	95	dissuade	bouncer	believe	positive	What proportion of partygoers generally believe that parties will start?	0.99
0	15	dissuade	bouncer	believe	positive	What proportion of partygoers generally believe that parties will start?	1.0
0	38	dissuade	bouncer	believe	positive	What proportion of partygoers generally believe that parties will start?	0.7
0	36	dissuade	bouncer	believe	positive	What proportion of partygoers generally believe that parties will start?	0.84
0	45	dissuade	bouncer	believe	positive	What proportion of partygoers generally believe that parties will start?	1.0
0	68	dissuade	bouncer	believe	positive	What proportion of partygoers generally believe that parties will start?	1.0
2	26	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	51	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	88	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	0.98
2	19	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	25	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	0.97
2	84	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	0.93
2	47	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	74	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	0.96
2	63	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	62	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	90	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	85	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	1	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	37	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	0.97
2	83	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	18	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	44	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	0.99
2	98	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	61	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	0.98
2	69	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	0.92
2	21	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	65	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	0.96
2	82	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	1.0
2	52	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	0.98
2	89	dissuade	bouncer	want	positive	What proportion of partygoers generally want parties to start?	0.99
0	96	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	1.0
0	33	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	1.0
0	2	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.91
0	59	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.99
0	29	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.88
0	76	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	1.0
0	20	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.98
0	31	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.85
0	64	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.62
0	12	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	1.0
0	30	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	1.0
0	27	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	1.0
0	34	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	1.0
0	7	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.8
0	50	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.99
0	71	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	1.0
0	16	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.91
0	49	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.85
0	66	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.96
0	95	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.95
0	15	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.99
0	38	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	1.0
0	36	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.81
0	45	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	0.91
0	68	like	curator	want	positive	What proportion of curators generally want journalists to praise their exhibits?	1.0
2	26	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	0.81
2	51	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	1.0
2	88	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	0.87
2	19	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	0.75
2	25	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	0.63
2	84	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	0.72
2	47	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	1.0
2	74	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	0.85
2	63	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	0.87
2	62	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	0.38
2	90	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	0.91
2	85	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	0.8
2	1	like	curator	believe	positive	What proportion of curators generally believe that journalists will praise their exhibits?	0.82
